action
"[-0.10711997002363205, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[-0.12186040729284286, 0.0, 0.0]"
"[-0.14603106677532196, 0.0, 0.0]"
"[-0.16495254635810852, 0.0, 0.0]"
"[-0.18027283251285553, 0.0, 0.0]"
"[-0.1905270516872406, 0.0, 0.0]"
"[-0.1978514939546585, 0.0, 0.0]"
"[-0.20303964614868164, 0.0, 0.0]"
"[-0.2060304582118988, 0.0, 0.0]"
"[-0.20795312523841858, 0.0, 0.0]"
"[-0.20795312523841858, 0.0, 0.0]"
"[-0.17825861275196075, 0.0, 0.0]"
"[-0.1280251443386078, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.10641804337501526, 0.0]"
"[0.0, 0.13840143382549286, 0.0]"
"[0.0, 0.17056794464588165, 0.0]"
"[0.0, 0.20307016372680664, 0.0]"
"[0.0, 0.2306588888168335, 0.0]"
"[0.0, 0.2708212435245514, 0.0]"
"[0.0, 0.3254493772983551, 0.0]"
"[0.0, 0.3814203441143036, 0.0]"
"[0.0, 0.43281349539756775, 0.0]"
"[0.0, 0.47386088967323303, 0.0]"
"[0.0, 0.5151524543762207, 0.0]"
"[0.0, 0.5314798355102539, 0.0]"
"[0.0, 0.5417645573616028, 0.0]"
"[0.0, 0.5483565926551819, 0.0]"
"[0.0, 0.5523850321769714, 0.0]"
"[0.0, 0.5539109706878662, 0.0]"
"[0.0, 0.555955708026886, 0.0]"
"[0.0, 0.555955708026886, 0.0]"
"[0.0, 0.555955708026886, 0.0]"
"[0.0, 0.5427106618881226, 0.0]"
"[0.0, 0.5225684642791748, 0.0]"
"[0.0, 0.4774620831012726, 0.0]"
"[0.0, 0.4372081756591797, 0.0]"
"[0.0, 0.38383129239082336, 0.0]"
"[0.0, 0.33759576082229614, 0.0]"
"[0.0, 0.2848292589187622, 0.0]"
"[0.0, 0.23178808391094208, 0.0]"
"[0.0, 0.1815851330757141, 0.0]"
"[0.0, 0.13653981685638428, 0.0]"
"[0.0, 0.10061952471733093, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[-0.1105685606598854, 0.0, 0.0]"
"[-0.12167729437351227, 0.0, 0.0]"
"[-0.13028351962566376, 0.0, 0.0]"
"[-0.13693654537200928, 0.0, 0.0]"
"[-0.14957121014595032, 0.0, 0.0]"
"[-0.1903439462184906, 0.0, 0.0]"
"[-0.22486038506031036, 0.0, 0.0]"
"[-0.26514482498168945, 0.0, 0.0]"
"[-0.3026520609855652, 0.0, 0.0]"
"[-0.32828760147094727, 0.0, 0.0]"
"[-0.34531694650650024, 0.0, 0.0]"
"[-0.3563951551914215, 0.0, 0.0]"
"[-0.3636280298233032, 0.0, 0.0]"
"[-0.36838892102241516, 0.0, 0.0]"
"[-0.37000641226768494, 0.0, 0.0]"
"[-0.3727225661277771, 0.0, 0.0]"
"[-0.3727225661277771, 0.0, 0.0]"
"[-0.3727225661277771, 0.0, 0.0]"
"[-0.3752861022949219, 0.0, 0.0]"
"[-0.3752861022949219, 0.0, 0.0]"
"[-0.3752861022949219, 0.0, 0.0]"
"[-0.3752861022949219, 0.0, 0.0]"
"[-0.3752861022949219, 0.0, 0.0]"
"[-0.3752861022949219, 0.0, 0.0]"
"[-0.3752861022949219, 0.0, 0.0]"
"[-0.37571337819099426, 0.0, 0.0]"
"[-0.37571337819099426, 0.0, 0.0]"
"[-0.37571337819099426, 0.0, 0.0]"
"[-0.37571337819099426, 0.0, 0.0]"
"[-0.3634144067764282, 0.0, 0.0]"
"[-0.31373026967048645, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.12817774713039398, 0.0, 0.0]"
"[0.15271462500095367, 0.0, 0.0]"
"[0.17694631218910217, 0.0, 0.0]"
"[0.2059389054775238, 0.0, 0.0]"
"[0.25016021728515625, 0.0, 0.0]"
"[0.2841273248195648, 0.0, 0.0]"
"[0.3116855323314667, 0.0, 0.0]"
"[0.3328959047794342, 0.0, 0.0]"
"[0.3503830134868622, 0.0, 0.0]"
"[0.3641773760318756, 0.0, 0.0]"
"[0.3745231628417969, 0.0, 0.0]"
"[0.38334301114082336, 0.0, 0.0]"
"[0.39167454838752747, 0.0, 0.0]"
"[0.4033326208591461, 0.0, 0.0]"
"[0.40864282846450806, 0.0, 0.0]"
"[0.4124881625175476, 0.0, 0.0]"
"[0.4138309955596924, 0.0, 0.0]"
"[0.41636401414871216, 0.0, 0.0]"
"[0.41636401414871216, 0.0, 0.0]"
"[0.41636401414871216, 0.0, 0.0]"
"[0.41636401414871216, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.4189275801181793, 0.0, 0.0]"
"[0.40922269225120544, 0.0, 0.0]"
"[0.4050111472606659, 0.0, 0.0]"
"[0.40113529562950134, 0.0, 0.0]"
"[0.3975646197795868, 0.0, 0.0]"
"[0.39460432529449463, 0.0, 0.0]"
"[0.39118626713752747, 0.0, 0.0]"
"[0.3325602114200592, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.10229804366827011, 0.0]"
"[0.0, 0.1105380430817604, 0.0]"
"[0.0, 0.12021240592002869, 0.0]"
"[0.0, 0.1503036618232727, 0.0]"
"[0.0, 0.17569506168365479, 0.0]"
"[0.0, 0.20432141423225403, 0.0]"
"[0.0, 0.22602008283138275, 0.0]"
"[0.0, 0.24185918271541595, 0.0]"
"[0.0, 0.2538834810256958, 0.0]"
"[0.0, 0.2627338469028473, 0.0]"
"[0.0, 0.2688375413417816, 0.0]"
"[0.0, 0.27320170402526855, 0.0]"
"[0.0, 0.2762840688228607, 0.0]"
"[0.0, 0.2794579863548279, 0.0]"
"[0.0, 0.28131961822509766, 0.0]"
"[0.0, 0.28312021493911743, 0.0]"
"[0.0, 0.2862025797367096, 0.0]"
"[0.0, 0.2920926511287689, 0.0]"
"[0.0, 0.299447625875473, 0.0]"
"[0.0, 0.30527666211128235, 0.0]"
"[0.0, 0.3094576895236969, 0.0]"
"[0.0, 0.3107699751853943, 0.0]"
"[0.0, 0.31333354115486145, 0.0]"
"[0.0, 0.31333354115486145, 0.0]"
"[0.0, 0.31342509388923645, 0.0]"
"[0.0, 0.30579546093940735, 0.0]"
"[0.0, 0.29670095443725586, 0.0]"
"[0.0, 0.287362277507782, 0.0]"
"[0.0, 0.25141146779060364, 0.0]"
"[0.0, 0.18488113582134247, 0.0]"
"[0.0, 0.12897121906280518, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, -0.1035187840461731, 0.0]"
"[0.0, -0.11026337742805481, 0.0]"
"[0.0, -0.12018188834190369, 0.0]"
"[0.0, -0.13681447505950928, 0.0]"
"[0.0, -0.16003906726837158, 0.0]"
"[0.0, -0.1817987561225891, 0.0]"
"[0.0, -0.21585741639137268, 0.0]"
"[0.0, -0.23908200860023499, 0.0]"
"[0.0, -0.269447922706604, 0.0]"
"[0.0, -0.3017365038394928, 0.0]"
"[0.0, -0.32874539494514465, 0.0]"
"[0.0, -0.348063588142395, 0.0]"
"[0.0, -0.36176639795303345, 0.0]"
"[0.0, -0.3733634352684021, 0.0]"
"[0.0, -0.382396936416626, 0.0]"
"[0.0, -0.3887142539024353, 0.0]"
"[0.0, -0.39466536045074463, 0.0]"
"[0.0, -0.3962828516960144, 0.0]"
"[0.0, -0.3982665538787842, 0.0]"
"[0.0, -0.39991456270217896, 0.0]"
"[0.0, -0.39991456270217896, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.40150150656700134, 0.0]"
"[0.0, -0.3886837363243103, 0.0]"
"[0.0, -0.3554795980453491, 0.0]"
"[0.0, -0.29618212580680847, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, -0.12936796247959137, 0.0]"
"[0.0, -0.17105624079704285, 0.0]"
"[0.0, -0.221900075674057, 0.0]"
"[0.0, -0.27582627534866333, 0.0]"
"[0.0, -0.33820611238479614, 0.0]"
"[0.0, -0.3747978210449219, 0.0]"
"[0.0, -0.4042176604270935, 0.0]"
"[0.0, -0.42591631412506104, 0.0]"
"[0.0, -0.44099247455596924, 0.0]"
"[0.0, -0.4507889151573181, 0.0]"
"[0.0, -0.45728933811187744, 0.0]"
"[0.0, -0.46241647005081177, 0.0]"
"[0.0, -0.4665974974632263, 0.0]"
"[0.0, -0.47025972604751587, 0.0]"
"[0.0, -0.47355571389198303, 0.0]"
"[0.0, -0.4750511050224304, 0.0]"
"[0.0, -0.4750511050224304, 0.0]"
"[0.0, -0.4766685962677002, 0.0]"
"[0.0, -0.4766685962677002, 0.0]"
"[0.0, -0.4766685962677002, 0.0]"
"[0.0, -0.4766685962677002, 0.0]"
"[0.0, -0.4766685962677002, 0.0]"
"[0.0, -0.4766685962677002, 0.0]"
"[0.0, -0.4766685962677002, 0.0]"
"[0.0, -0.4448683261871338, 0.0]"
"[0.0, -0.3786126375198364, 0.0]"
"[0.0, -0.10647907853126526, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0]"
"[0.0, 0.0, -0.10132145136594772]"
"[0.0, 0.0, -0.12540055811405182]"
"[0.0, 0.0, -0.14844202995300293]"
"[0.0, 0.0, -0.17734305560588837]"
"[0.0, 0.0, -0.20950956642627716]"
"[0.0, 0.0, -0.23548081517219543]"
"[0.0, 0.0, -0.25794243812561035]"
"[-0.10202337801456451, 0.0, -0.2851344347000122]"
"[-0.10498367249965668, 0.0, -0.2919095456600189]"
"[-0.10980559885501862, 0.0, -0.3028351664543152]"
"[-0.11325418949127197, 0.0, -0.3108004927635193]"
"[-0.11532944440841675, 0.0, -0.316965252161026]"
"[-0.11667226254940033, 0.0, -0.3227637708187103]"
"[-0.11667226254940033, 0.0, -0.3250221312046051]"
"[-0.11667226254940033, 0.0, -0.3259987235069275]"
"[-0.11825922131538391, 0.0, -0.3259987235069275]"
"[-0.11825922131538391, 0.0, -0.32801294326782227]"
"[-0.11825922131538391, 0.0, -0.32801294326782227]"
"[-0.11972410976886749, 0.0, -0.32801294326782227]"
